2983; 22.9997760548121; 234; -138; 67; -178; -43; -155; -156; -291; 84; -143
2987; 23.134277669167723; 232; -132; 67; -178; nan; nan; -156; -291; 80; -143
2991; 23.26877928352335; 232; -132; 67; -178; -41; -155; -156; -291; 80; -147
2995; 23.403280897878975; 210; -155; 70; -182; nan; nan; -156; -291; 80; -147
2999; 23.537782512234603; 206; -141; 67; -178; -43; -155; -156; -291; 80; -147
3003; 23.672284126590228; 210; -150; 67; -178; -43; -155; -156; -291; 80; -147
3007; 23.806785740945855; 210; -150; 67; -178; -43; -155; -156; -291; 80; -147
3011; 23.94128735530148; 210; -150; 67; -178; -43; -155; -156; -291; 80; -147
3015; 24.075788969657108; 210; -150; 67; -178; -43; -155; -156; -291; 80; -147
3019; 24.210290584012732; 210; -148; 66; -180; -56; -152; -152; -288; 80; -147
3023; 24.34479219836836; 234; -136; 67; -182; -56; -152; -152; -291; 80; -147
3027; 24.479293812723988; 234; -136; 67; -182; -56; -152; -152; -291; 80; -147
3031; 24.613795427079612; 216; -164; 67; -178; -53; -152; -152; -291; 80; -147
3035; 24.74829704143524; 246; -139; 67; -178; -51; -152; -152; -291; 80; -147
3039; 24.882798655790864; 232; -134; 67; -178; -51; -152; -152; -291; 84; -147
3043; 25.017300270146492; 236; -136; 66; -174; -43; -144; -140; -285; 95; -150
3047; 25.151801884502117; 210; -107; 63; -168; -40; -141; -116; -278; 115; -156
3051; 25.286303498857745; 210; -107; 66; -168; -40; -141; -112; -278; 120; -156
3055; 25.42080511321337; 202; -104; 66; -168; -43; -144; -107; -278; 120; -159
3059; 25.555306727568997; 214; -109; 73; -166; -40; -144; -100; -278; 124; -161
3063; 25.68980834192462; 206; -100; 73; -166; -38; -136; -92; -278; 127; -164
3067; 25.82430995628025; 210; -104; 73; -164; -38; -139; -92; -278; 132; -164
3071; 25.958811570635877; 210; -100; 67; -162; -31; -136; -92; -278; 132; -167
3075; 26.0933131849915; 202; -95; 73; -162; -40; -132; -83; -278; 135; -171
3079; 26.22781479934713; 186; -104; 73; -160; -40; -132; -72; -273; 147; -171
3083; 26.362316413702754; 177; -92; 67; -158; -31; -134; -72; -273; 152; -171
3087; 26.49681802805838; 177; -92; 67; -158; -30; -132; -67; -273; 152; -174
3091; 26.631319642414006; 196; -84; 72; -158; -30; -132; -63; -276; 160; -174
3095; 26.765821256769634; 194; -81; 73; -155; -28; -132; -60; -273; 160; -177
3099; 26.900322871125258; 192; -77; 70; -154; -28; -128; -56; -273; 164; -180
