#resolutions
2000; 600; 640; 480; 1000; 1000; 1280; 720; 1920; 1080; 1280; 720; 1280; 720; 1280; 720; 1280; 720; 1920; 1080

#truth
87; 2.90; nan; nan; 245.4134850; 82.7716186; 1105.0927637; 86.8614673; 260.4196478; 147.0026880; nan; nan; nan; nan; 139.9522696; 118.4991091; nan; nan; nan; nan; nan; nan
88; 2.93; 66.8391731; 57.0083648; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; nan; -292.3103190; 118.5909785; -106.7912573; 107.7461821; -99.1214808; 64.6474095
89; 2.97; nan; nan; 112.8181311; -186.5783789; 480.0879432; -720.9697232; 372.9039907; -99.6492636; nan; nan; nan; nan; 231.1601158; -50.0924897; -244.3518532; 18.0456952; -254.9399189; -216.4080937; -80.4089012; -6.2464797
90; 3.00; 91.1069536; -10.6819215; 156.9294900; -51.0328000; 543.8035762; -250.2088089; 244.3999731; 11.3865151; nan; nan; nan; nan; 142.7324577; 13.5673840; -290.8688265; -12.6131065; -46.9214158; -108.9691500; -115.2664305; 9.4244788
91; 3.03; nan; nan; 109.3116843; -103.8054330; 507.0505864; -553.2374563; 343.3922825; -28.8859075; 628.3479206; -47.3234854; nan; nan; 211.1497656; -5.0763007; nan; nan; nan; nan; -81.0958537; 12.3063877
92; 3.07; 43.3899143; -7.2553102; 81.3717774; -42.0929911; 339.7024565; -247.3891487; 237.4281337; 1.9565879; 448.5866238; 25.7889598; -205.6365547; -83.8897311; 148.3613399; 9.8901144; -209.9151213; 28.1324742; -96.4623302; -57.0932476; -76.4553001; 13.5630678
93; 3.10; nan; nan; nan; nan; nan; nan; nan; nan; 501.1793593; 167.8270773; nan; nan; 145.6144551; 33.5366826; -396.6509258; -31.2832453; 27.3028520; -157.9280289; nan; nan
94; 3.13; 111.8034883; -0.0076084; nan; nan; 606.1214962; -167.3212035; 224.3103055; 33.7252445; 428.5841137; 151.2009659; nan; nan; 122.8952643; 29.2447374; nan; nan; nan; nan; nan; nan
95; 3.17; 163.4080778; -5.0402974; 277.9595044; -50.4918433; nan; nan; 255.1366647; 33.8988027; 484.9283663; 171.6882260; nan; nan; 138.8529796; 29.3174092; -425.9971720; -59.1979131; 105.3174032; -225.9790806; nan; nan
96; 3.20; nan; nan; nan; nan; 2929.3993552; -922.0369659; 407.9394386; 119.4943931; nan; nan; -430.0598766; -195.5242074; 230.6020101; 93.5545159; -407.5601486; 128.5858840; -418.5907148; 107.2031928; -126.4697435; 61.5376234
97; 3.23; 80.6180591; 49.4820527; nan; nan; 469.4740854; 142.8546020; 147.5869866; 126.8211696; nan; nan; -150.0599949; -233.8529245; 64.8424359; 104.4345501; -276.1223290; 40.0293008; 86.0387698; 109.5565089; -121.7573357; 64.9539435
98; 3.27; 112.9816552; -20.3021294; nan; nan; nan; nan; 161.8245330; 3.1417909; 296.3824357; 116.9034388; -140.0979725; -235.4271825; 72.6189205; -1.5867154; nan; nan; 145.3733502; -150.8540300; -150.9144320; -19.0724767
99; 3.30; nan; nan; 173.4084463; -0.5469284; 677.2832782; -155.1823314; 254.3241921; 69.5083399; 507.1421533; 195.9875662; -257.3410976; -188.6452767; nan; nan; -319.5704698; 37.6447279; nan; nan; -119.9863298; 37.1734688
